X Displacement (mm),Force_Up_X (N),Force_Up_Y (N),Force_Up_Z (N),Force_Down_X (N),Force_Down_Y (N),Force_Down_Z (N)
-1.0705,-0.00138090707674592,-0.000745648592812992,-0.000142067119436465,1.37984960753576e-05,-0.000337851841997628,0.000222028542031117
-1.0695,-0.00137612139657934,-0.000747432349072775,-0.000142716381200628,2.60471161690761e-05,-0.00034142825206316,0.000222028542031117
-1.0685,-0.00137133571641275,-0.000749216105332558,-0.000143365642964791,3.82957362627975e-05,-0.000345004662128693,0.000222028542031117
-1.0675,-0.00136548427344604,-0.00075121965929386,-0.000144526084606767,5.05443563565164e-05,-0.000348581072194225,0.000222028542031117
-1.0665,-0.00135619232638892,-0.000753932765972754,-0.000147336721264314,6.27929764502378e-05,-0.000352157482259759,0.000222028542031117
-1.0655,-0.00134690037933179,-0.000756645872651646,-0.000150147357921859,7.50415965439567e-05,-0.000355733892325291,0.000222028542031117
-1.0645,-0.00133760843227467,-0.000759358979330539,-0.000152957994579405,8.72902166376777e-05,-0.000359310302390825,0.000222028542031117
-1.0635,-0.00132831648521755,-0.000762072086009432,-0.000155768631236951,9.20359163231613e-05,-0.000361162967617697,0.000223485853108269
-1.0625,-0.00131902453816042,-0.000764785192688325,-0.000158579267894497,9.57683601824576e-05,-0.00036278284422286,0.000225139971409695
-1.0615,-0.0013097325911033,-0.000767498299367218,-0.000161389904552043,9.95008040417531e-05,-0.000364402720828022,0.000226794089711122
-1.0605,-0.00130044064404618,-0.000770211406046111,-0.000164200541209589,0.000103233247901049,-0.000366022597433185,0.000228448208012548
-1.0595,-0.00129114869698905,-0.000772924512725003,-0.000167011177867135,0.000106965691760344,-0.000367642474038346,0.000230102326313974
-1.0585,-0.00128185674993193,-0.000775637619403897,-0.000169821814524681,0.00011069813561964,-0.000369262350643509,0.000231756444615401
-1.0575,-0.00127256480287481,-0.000778350726082789,-0.000172632451182226,0.000114430579478936,-0.000370882227248672,0.000233410562916827
-1.0565,-0.00126327285581768,-0.000781063832761683,-0.000175443087839773,0.000118163023338232,-0.000372502103853835,0.000235064681218253
-1.0555,-0.00125398090876056,-0.000783776939440576,-0.000178253724497319,0.000121895467197527,-0.000374121980458997,0.00023671879951968
-1.0545,-0.00124468896170344,-0.000786490046119468,-0.000181064361154865,0.000125627911056823,-0.000375741857064159,0.000238372917821106
-1.0535,-0.00123539701464631,-0.000789203152798361,-0.00018387499781241,0.000129360354916118,-0.000377361733669321,0.000240027036122532
-1.0525,-0.00122610506758919,-0.000791916259477254,-0.000186685634469956,0.000133092798775414,-0.000378981610274484,0.000241681154423959
-1.0515,-0.00121681312053207,-0.000794629366156147,-0.000189496271127502,0.000136825242634709,-0.000380601486879646,0.000243335272725385
-1.0505,-0.00120752117347494,-0.000797342472835041,-0.000192306907785048,0.000140557686494006,-0.000382221363484809,0.000244989391026811
-1.0495,-0.00119822922641782,-0.000800055579513933,-0.000195117544442594,0.000144290130353301,-0.000383841240089972,0.000246643509328238
-1.0485,-0.00118893727936069,-0.000802768686192826,-0.000197928181100141,0.000148022574212597,-0.000385461116695135,0.000248297627629664
-1.0475,-0.00117964533230357,-0.000805481792871719,-0.000200738817757686,0.000151755018071892,-0.000387080993300296,0.00024995174593109
-1.0465,-0.00117035338524645,-0.000808194899550612,-0.000203549454415232,0.000155487461931188,-0.000388700869905459,0.000251605864232517
-1.0455,-0.00116106143818933,-0.000810908006229505,-0.000206360091072778,0.000159219905790483,-0.000390320746510622,0.000253259982533943
-1.0445,-0.0011517694911322,-0.000813621112908398,-0.000209170727730324,0.00016295234964978,-0.000391940623115784,0.00025491410083537
-1.0435,-0.00114247754407508,-0.00081633421958729,-0.00021198136438787,0.000166684793509075,-0.000393560499720946,0.000256568219136796
-1.0425,-0.00113318559701795,-0.000819047326266184,-0.000214792001045416,0.000170417237368371,-0.000395180376326109,0.000258222337438222
-1.0415,-0.00112389364996083,-0.000821760432945076,-0.000217602637702962,0.000174149681227666,-0.000396800252931272,0.000259876455739648
-1.0405,-0.00111460170290371,-0.000824473539623969,-0.000220413274360508,0.000177574806313336,-0.000398349893517228,0.000261591414898421
-1.0395,-0.00110530975584658,-0.000827186646302863,-0.000223223911018054,0.000174219455372274,-0.000398349893517228,0.00026464872607108
-1.0385,-0.00109601780878946,-0.000829899752981755,-0.0002260345476756,0.00017086410443121,-0.000398349893517228,0.000267706037243739
-1.0375,-0.00108672586173234,-0.000832612859660648,-0.000228845184333145,0.000167508753490148,-0.000398349893517228,0.000270763348416398
-1.0365,-0.00107743391467521,-0.000835325966339541,-0.000231655820990692,0.000164153402549085,-0.000398349893517228,0.000273820659589057
-1.0355,-0.00106814196761809,-0.000838039073018434,-0.000234466457648237,0.000160798051608022,-0.000398349893517228,0.000276877970761715
-1.0345,-0.00105885002056097,-0.000840752179697327,-0.000237277094305783,0.000157442700666959,-0.000398349893517228,0.000279935281934375
-1.0335,-0.00104955807350384,-0.000843465286376219,-0.000240087730963329,0.000154087349725896,-0.000398349893517228,0.000282992593107033
-1.0325,-0.00104026612644672,-0.000846178393055112,-0.000242898367620875,0.000150731998784834,-0.000398349893517228,0.000286049904279693
-1.0315,-0.0010309741793896,-0.000848891499734005,-0.000245709004278421,0.000147376647843771,-0.000398349893517228,0.000289107215452352
-1.0305,-0.00102168223233247,-0.000851604606412898,-0.000248519640935967,0.000144021296902708,-0.000398349893517228,0.000292164526625011
-1.0295,-0.00101239028527535,-0.000854317713091791,-0.000251330277593513,0.000140665945961645,-0.000398349893517228,0.00029522183779767
-1.0285,-0.00100309833821823,-0.000857030819770684,-0.000254140914251058,0.000137310595020582,-0.000398349893517228,0.000298279148970329
-1.0275,-0.000993806391161105,-0.000859743926449576,-0.000256951550908604,0.000133955244079519,-0.000398349893517228,0.000301336460142987
-1.0265,-0.00098451444410398,-0.00086245703312847,-0.00025976218756615,0.000130599893138456,-0.000398349893517228,0.000304393771315647
-1.0255,-0.000975222497046858,-0.000865170139807362,-0.000262572824223696,0.000127244542197394,-0.000398349893517228,0.000307451082488306
-1.0245,-0.000965930549989734,-0.000867883246486256,-0.000265383460881242,0.000123889191256331,-0.000398349893517228,0.000310508393660965
-1.0235,-0.000956638602932611,-0.000870596353165149,-0.000268194097538788,0.000120533840315268,-0.000398349893517228,0.000313565704833623
-1.0225,-0.000947346655875487,-0.000873309459844041,-0.000271004734196334,0.000117178489374205,-0.000398349893517228,0.000316623016006282
-1.0215,-0.000938054708818365,-0.000876022566522934,-0.000273815370853879,0.000113823138433142,-0.000398349893517228,0.000319680327178941
-1.0205,-0.00092876276176124,-0.000878735673201827,-0.000276626007511426,0.000110467787492079,-0.000398349893517228,0.000322737638351601
-1.0195,-0.000919470814704117,-0.00088144877988072,-0.000279436644168971,0.000107112436551017,-0.000398349893517228,0.000325794949524259
-1.0185,-0.000910178867646994,-0.000884161886559613,-0.000282247280826518,0.000103757085609953,-0.000398349893517228,0.000328852260696919
-1.0175,-0.000900886920589871,-0.000886874993238506,-0.000285057917484063,0.000100401734668891,-0.000398349893517228,0.000331909571869577
-1.0165,-0.000891594973532746,-0.000889588099917398,-0.000287868554141609,9.70463837278277e-05,-0.000398349893517228,0.000334966883042236
-1.0155,-0.000882303026475624,-0.000892301206596292,-0.000290679190799155,9.36910327867654e-05,-0.000398349893517228,0.000338024194214895
-1.0145,-0.000873011079418502,-0.000895014313275184,-0.0002934898274567,9.03356818457031e-05,-0.000398349893517228,0.000341081505387554
-1.0135,-0.000863719132361377,-0.000897727419954077,-0.000296300464114247,8.698033090464e-05,-0.000398349893517228,0.000344138816560213
-1.0125,-0.000854427185304253,-0.00090044052663297,-0.000299111100771793,8.36249799635765e-05,-0.000398349893517228,0.000347196127732873
-1.0115,-0.000845135238247131,-0.000903153633311863,-0.000301921737429338,8.02696290225138e-05,-0.000398349893517228,0.000350253438905531
-1.0105,-0.000835843291190008,-0.000905866739990756,-0.000304732374086884,7.69142780814515e-05,-0.000398349893517228,0.00035331075007819
-1.0095,-0.000826551344132884,-0.000908579846669649,-0.00030754301074443,7.35589271403879e-05,-0.000398349893517228,0.000356368061250849
-1.0085,-0.000817259397075759,-0.000911292953348542,-0.000310353647401976,7.02035761993248e-05,-0.000398349893517228,0.000359425372423509
-1.0075,-0.000807967450018637,-0.000914006060027435,-0.000313164284059522,6.68482252582626e-05,-0.000398349893517228,0.000362482683596167
-1.0065,-0.000798675502961514,-0.000916719166706327,-0.000315974920717068,6.34928743171999e-05,-0.000398349893517228,0.000365539994768826
-1.0055,-0.00078938355590439,-0.00091943227338522,-0.000318785557374614,6.01375233761367e-05,-0.000398349893517228,0.000368597305941485
-1.0045,-0.000780091608847265,-0.000922145380064114,-0.000321596194032161,5.67821724350736e-05,-0.000398349893517228,0.000371654617114144
-1.0035,-0.000770799661790142,-0.000924858486743007,-0.000324406830689706,5.34268214940109e-05,-0.000398349893517228,0.000374711928286803
-1.0025,-0.00076150771473302,-0.000927571593421899,-0.000327217467347251,5.00714705529487e-05,-0.000398349893517228,0.000377769239459462
-1.0015,-0.000752215767675896,-0.000930284700100792,-0.000330028104004798,4.67161196118851e-05,-0.000398349893517228,0.000380826550632121
-1.0005,-0.000742923820618772,-0.000932997806779685,-0.000332838740662344,4.33607686708224e-05,-0.000398349893517228,0.00038388386180478
-0.9995,-0.000733631873561649,-0.000935710913458578,-0.00033564937731989,4.00054177297597e-05,-0.000398349893517228,0.000386941172977439
-0.9985,-0.000724339926504525,-0.000938424020137471,-0.000338460013977436,3.66500667886966e-05,-0.000398349893517228,0.000389998484150098
-0.9975,-0.000715047979447402,-0.000941137126816364,-0.000341270650634982,3.32947158476339e-05,-0.000398349893517228,0.000393055795322757
-0.9965,-0.000705756032390278,-0.000943850233495257,-0.000344081287292528,2.99393649065708e-05,-0.000398349893517228,0.000396113106495416
-0.9955,-0.000696464085333155,-0.000946563340174149,-0.000346891923950074,2.65840139655081e-05,-0.000398349893517228,0.000399170417668075
-0.9945,-0.000687172138276031,-0.000949276446853042,-0.00034970256060762,2.32286630244454e-05,-0.000398349893517228,0.000402227728840734
-0.9935,-0.000677880191218908,-0.000951989553531935,-0.000352513197265166,1.98733120833827e-05,-0.000398349893517228,0.000405285040013393
-0.9925,-0.000668588244161784,-0.000954702660210828,-0.000355323833922712,1.65179611423196e-05,-0.000398349893517228,0.000408342351186052
-0.9915,-0.000659296297104661,-0.000957415766889721,-0.000358134470580257,1.31626102012564e-05,-0.000398349893517228,0.000411399662358711
-0.9905,-0.000650004350047537,-0.000960128873568614,-0.000360945107237803,9.80725926019374e-06,-0.000398349893517228,0.00041445697353137
-0.9895,-0.000640712402990414,-0.000962841980247507,-0.000363755743895349,6.45190831913105e-06,-0.000398349893517228,0.000417514284704029
-0.9885,-0.00063142045593329,-0.0009655550869264,-0.000366566380552895,3.09655737806835e-06,-0.000398349893517228,0.000420571595876688
-0.9875,-0.000622128508876166,-0.000968268193605293,-0.000369377017210441,-2.58793562994339e-07,-0.000398349893517228,0.000423628907049347
-0.9865,-0.000612836561819043,-0.000970981300284186,-0.000372187653867987,-3.61414450405703e-06,-0.000398349893517228,0.000426686218222006
-0.9855,-0.0006053442437611,-0.00097316894277057,-0.000373057632783065,-6.96949544512016e-06,-0.000398349893517228,0.000429743529394665
-0.9845,-0.000600193817083771,-0.000974672788727882,-0.000371402196936614,-1.03248463861829e-05,-0.000398349893517228,0.000432800840567324
-0.9835,-0.000595043390406442,-0.000976176634685194,-0.000369746761090162,-1.3680197327246e-05,-0.000398349893517228,0.000435858151739983
-0.9825,-0.000589892963729112,-0.000977680480642505,-0.00036809132524371,-1.70355482683087e-05,-0.000398349893517228,0.000438915462912642
-0.9815,-0.000584742537051783,-0.000979184326599817,-0.000366435889397258,-2.03908992093714e-05,-0.000398349893517228,0.000441972774085301
-0.9805,-0.000579592110374453,-0.000980688172557129,-0.000364780453550806,-2.37462501504341e-05,-0.000398349893517228,0.000445030085257959
-0.9795,-0.000574441683697124,-0.000982192018514441,-0.000363125017704354,-2.71016010914968e-05,-0.000398349893517228,0.000448087396430619
-0.9785,-0.000569291257019795,-0.000983695864471753,-0.000361469581857902,-3.04569520325594e-05,-0.000398349893517228,0.000451144707603278
-0.9775,-0.000564140830342466,-0.000985199710429065,-0.00035981414601145,-3.38123029736226e-05,-0.000398349893517228,0.000454202018775936
-0.9765,-0.000558990403665137,-0.000986703556386376,-0.000358158710164999,-3.71676539146853e-05,-0.000398349893517228,0.000457259329948595
-0.9755,-0.000553839976987807,-0.000988207402343688,-0.000356503274318547,-4.05230048557484e-05,-0.000398349893517228,0.000460316641121254
-0.9745,-0.000548689550310478,-0.000989711248301,-0.000354847838472095,-4.38783557968111e-05,-0.000398349893517228,0.000463373952293913
-0.9735,-0.000543539123633149,-0.000991215094258312,-0.000353192402625643,-4.72337067378738e-05,-0.000398349893517228,0.000466431263466572
-0.9725,-0.000538388696955819,-0.000992718940215623,-0.000351536966779191,-5.05890576789365e-05,-0.000398349893517228,0.000469488574639231
-0.9715,-0.00053323827027849,-0.000994222786172935,-0.000349881530932739,-5.39444086199992e-05,-0.000398349893517228,0.00047254588581189
-0.9705,-0.000528087843601161,-0.000995726632130247,-0.000348226095086288,-5.72997595610623e-05,-0.000398349893517228,0.000475603196984549
-0.9695,-0.000522937416923832,-0.000997230478087559,-0.000346570659239836,-6.06551105021245e-05,-0.000398349893517228,0.000478660508157208
-0.9685,-0.000517786990246502,-0.00099873432404487,-0.000344915223393384,-6.40104614431872e-05,-0.000398349893517228,0.000481717819329867
-0.9675,-0.000512636563569173,-0.00100023817000218,-0.000343259787546932,-6.73658123842508e-05,-0.000398349893517228,0.000484775130502526
-0.9665,-0.000507486136891844,-0.00100174201595949,-0.00034160435170048,-7.07211633253135e-05,-0.000398349893517228,0.000487832441675185
-0.9655,-0.000502335710214514,-0.00100324586191681,-0.000339948915854029,-7.40765142663762e-05,-0.000398349893517228,0.000490889752847844
-0.9645,-0.000497185283537185,-0.00100474970787412,-0.000338293480007577,-7.36313439780854e-05,-0.000396105338003519,0.000491653755356645
-0.9635,-0.000492034856859856,-0.00100625355383143,-0.000336638044161125,-7.31727703110223e-05,-0.000393852866568306,0.000492409670005175
-0.9625,-0.000486884430182526,-0.00100775739978874,-0.000334982608314673,-7.27141966439587e-05,-0.000391600395133093,0.000493165584653703
-0.9615,-0.000481734003505197,-0.00100926124574605,-0.000333327172468222,-7.22556229768956e-05,-0.000389347923697879,0.000493921499302233
-0.9605,-0.000478005562772547,-0.00101034989351723,-0.000330088296293429,-7.1797049309832e-05,-0.000387095452262666,0.000494677413950761
-0.9595,-0.000478005562772547,-0.00101034989351723,-0.00032269764672031,-7.13384756427689e-05,-0.000384842980827453,0.000495433328599291
-0.9585,-0.000478005562772547,-0.00101034989351723,-0.000315306997147191,-7.08799019757053e-05,-0.00038259050939224,0.000496189243247821
-0.9575,-0.000478005562772547,-0.00101034989351723,-0.000307916347574072,-7.04213283086422e-05,-0.000380338037957026,0.000496945157896349
-0.9565,-0.000478005562772547,-0.00101034989351723,-0.000300525698000954,-6.99627546415786e-05,-0.000378085566521813,0.000497701072544879
-0.9555,-0.000478005562772547,-0.00101034989351723,-0.000293135048427835,-6.95041809745155e-05,-0.0003758330950866,0.000498456987193407
-0.9545,-0.000478005562772547,-0.00101034989351723,-0.000285744398854716,-6.90456073074519e-05,-0.000373580623651387,0.000499212901841936
-0.9535,-0.000478005562772547,-0.00101034989351723,-0.000278353749281598,-6.85870336403884e-05,-0.000371328152216173,0.000499968816490465
-0.9525,-0.000478005562772547,-0.00101034989351723,-0.000270963099708479,-6.81284599733253e-05,-0.00036907568078096,0.000500724731138995
-0.9515,-0.000478005562772547,-0.00101034989351723,-0.00026357245013536,-6.76698863062621e-05,-0.000366823209345747,0.000501480645787524
-0.9505,-0.000478005562772547,-0.00101034989351723,-0.000256181800562241,-6.72113126391986e-05,-0.000364570737910534,0.000502236560436053
-0.9495,-0.000478005562772547,-0.00101034989351723,-0.000248791150989123,-6.67527389721354e-05,-0.00036231826647532,0.000502992475084582
-0.9485,-0.000478005562772547,-0.00101034989351723,-0.000241400501416004,-6.62941653050719e-05,-0.000360065795040107,0.000503748389733111
-0.9475,-0.000478005562772547,-0.00101034989351723,-0.000234009851842885,-6.58355916380087e-05,-0.000357813323604894,0.000504504304381641
-0.9465,-0.000478005562772547,-0.00101034989351723,-0.000226619202269766,-6.53770179709452e-05,-0.000355560852169681,0.000505260219030169
-0.9455,-0.000478005562772547,-0.00101034989351723,-0.000219228552696648,-6.49184443038821e-05,-0.000353308380734467,0.000506016133678699
-0.9445,-0.000478005562772547,-0.00101034989351723,-0.000211837903123529,-6.44598706368185e-05,-0.000351055909299254,0.000506772048327228
-0.9435,-0.000478005562772547,-0.00101034989351723,-0.00020444725355041,-6.40012969697549e-05,-0.000348803437864041,0.000507527962975757
-0.9425,-0.000478005562772547,-0.00101034989351723,-0.000197056603977292,-6.35427233026918e-05,-0.000346550966428828,0.000508283877624286
-0.9415,-0.000478005562772547,-0.00101034989351723,-0.000189665954404173,-6.30841496356283e-05,-0.000344298494993614,0.000509039792272815
-0.9405,-0.000478005562772547,-0.00101034989351723,-0.000182275304831054,-6.26255759685651e-05,-0.000342046023558401,0.000509795706921344
-0.9395,-0.000478005562772547,-0.00101034989351723,-0.000174884655257935,-5.89433476093615e-05,-0.000337883404704826,0.000508609680197222
-0.9385,-0.000478005562772547,-0.00101034989351723,-0.000167494005684817,-5.19441283516183e-05,-0.000331755332908348,0.000505425486028463
-0.9375,-0.000478005562772547,-0.00101034989351723,-0.000160103356111698,-4.4944909093876e-05,-0.000325627261111869,0.000502241291859705
-0.9365,-0.000478005562772547,-0.00101034989351723,-0.000152712706538579,-3.79456898361333e-05,-0.000319499189315391,0.000499057097690946
-0.9355,-0.000478005562772547,-0.00101034989351723,-0.00014532205696546,-3.09464705783905e-05,-0.000313371117518911,0.000495872903522188
-0.9345,-0.000478005562772547,-0.00101034989351723,-0.000137931407392342,-2.39472513206477e-05,-0.000307243045722433,0.000492688709353429
-0.9335,-0.000478005562772547,-0.00101034989351723,-0.000130540757819222,-1.69480320629046e-05,-0.000301114973925955,0.00048950451518467
-0.9325,-0.000478005562772547,-0.00101034989351723,-0.000123150108246104,-9.94881280516179e-06,-0.000294986902129475,0.000486320321015912
-0.9315,-0.000478005562772547,-0.00101034989351723,-0.000115759458672985,-2.94959354741903e-06,-0.000288858830332996,0.000483136126847153
-0.9305,-0.000478005562772547,-0.00101034989351723,-0.000108368809099867,4.04962571032372e-06,-0.000282730758536518,0.000479951932678395
-0.9295,-0.000478005562772547,-0.00101034989351723,-0.000100978159526748,1.10488449680665e-05,-0.000276602686740039,0.000476767738509636
-0.9285,-0.000478005562772547,-0.00101034989351723,-9.35875099536288e-05,1.80480642258097e-05,-0.000270474614943561,0.000473583544340878
-0.9275,-0.000478005562772547,-0.00101034989351723,-8.61968603805101e-05,2.50472834835524e-05,-0.000264346543147082,0.000470399350172119
-0.9265,-0.000478005562772547,-0.00101034989351723,-7.88062108073913e-05,3.20465027412952e-05,-0.000258218471350604,0.00046721515600336
-0.9255,-0.000478005562772547,-0.00101034989351723,-7.14155612342726e-05,3.90457219990384e-05,-0.000252090399554124,0.000464030961834602
-0.9245,-0.000478005562772547,-0.00101034989351723,-6.40249116611539e-05,4.60449412567811e-05,-0.000245962327757645,0.000460846767665843
-0.9235,-0.000478005562772547,-0.00101034989351723,-5.66342620880352e-05,5.30441605145239e-05,-0.000239834255961167,0.000457662573497085
-0.9225,-0.000478005562772547,-0.00101034989351723,-4.9243612514916e-05,6.00433797722667e-05,-0.000233706184164688,0.000454478379328326
-0.9215,-0.000478005562772547,-0.00101034989351723,-4.18529629417973e-05,6.70425990300094e-05,-0.000227578112368209,0.000451294185159568
-0.9205,-0.000478005562772547,-0.00101034989351723,-3.44623133686794e-05,7.40418182877513e-05,-0.000221450040571732,0.00044810999099081
-0.9195,-0.000478005562772547,-0.00101034989351723,-2.70716637955607e-05,8.10410375454945e-05,-0.000215321968775252,0.000444925796822051
-0.9185,-0.000478005562772547,-0.00101034989351723,-1.96810142224415e-05,8.80402568032373e-05,-0.000209193896978774,0.000441741602653293
-0.9175,-0.000478005562772547,-0.00101034989351723,-1.22903646493232e-05,9.503947606098e-05,-0.000203065825182295,0.000438557408484534
-0.9165,-0.000478005562772547,-0.00101034989351723,-4.89971507620403e-06,0.000102038695318723,-0.000196937753385816,0.000435373214315775
-0.9155,-0.000478005562772547,-0.00101034989351723,2.4909344969147e-06,0.000109037914576466,-0.000190809681589337,0.000432189020147016
-0.9145,-0.000478005562772547,-0.00101034989351723,9.88158407003387e-06,0.000116037133834208,-0.000184681609792858,0.000429004825978258
-0.9135,-0.000478005562772547,-0.00101034989351723,1.72722336431522e-05,0.000123036353091951,-0.00017855353799638,0.0004258206318095
-0.9125,-0.000478005562772547,-0.00101034989351723,2.46628832162713e-05,0.000130035572349694,-0.000172425466199902,0.000422636437640741
-0.9115,-0.000478005562772547,-0.00101034989351723,3.20535327893896e-05,0.000137034791607437,-0.000166297394403422,0.000419452243471982
-0.9105,-0.000478005562772547,-0.00101034989351723,3.94441823625088e-05,0.00014403401086518,-0.000160169322606945,0.000416268049303224
-0.9095,-0.000478005562772547,-0.00101034989351723,4.68348319356271e-05,0.000151033230122923,-0.000154041250810465,0.000413083855134465
-0.9085,-0.000478005562772547,-0.00101034989351723,5.42254815087463e-05,0.000158032449380666,-0.000147913179013987,0.000409899660965707
-0.9075,-0.000478005562772547,-0.00101034989351723,6.16161310818646e-05,0.000165031668638408,-0.000141785107217508,0.000406715466796948
-0.9065,-0.000478005562772547,-0.00101034989351723,6.90067806549837e-05,0.000172030887896151,-0.00013565703542103,0.000403531272628189
-0.9055,-0.000478005562772547,-0.00101034989351723,7.6397430228102e-05,0.000179030107153894,-0.00012952896362455,0.000400347078459431
-0.9045,-0.000478005562772547,-0.00101034989351723,8.37880798012212e-05,0.000186029326411637,-0.000123400891828072,0.000397162884290672
-0.9035,-0.000478005562772547,-0.00101034989351723,9.11787293743399e-05,0.00019302854566938,-0.000117272820031593,0.000393978690121914
-0.9025,-0.000478005562772547,-0.00101034989351723,9.85693789474587e-05,0.000200027764927123,-0.000111144748235115,0.000390794495953155
-0.9015,-0.000478005562772547,-0.00101034989351723,0.000105960028520577,0.000207026984184865,-0.000105016676438635,0.000387610301784397
-0.9005,-0.000478005562772547,-0.00101034989351723,0.000113350678093696,0.000214026203442608,-9.88886046421576e-05,0.000384426107615638
-0.8995,-0.000478005562772547,-0.00101034989351723,0.000120741327666815,0.000221025422700351,-9.27605328456781e-05,0.00038124191344688
-0.8985,-0.000478005562772547,-0.00101034989351723,0.000128131977239934,0.000228024641958094,-8.66324610491994e-05,0.000378057719278121
-0.8975,-0.000478005562772547,-0.00101034989351723,0.000135522626813053,0.000235023861215836,-8.05043892527207e-05,0.000374873525109363
-0.8965,-0.000478005562772547,-0.00101034989351723,0.000142913276386171,0.000242023080473579,-7.4376317456242e-05,0.000371689330940604
-0.8955,-0.000478005562772547,-0.00101034989351723,0.00015030392595929,0.000249022299731322,-6.82482456597633e-05,0.000368505136771845
-0.8945,-0.000478005562772547,-0.00101034989351723,0.000157694575532409,0.000256021518989065,-6.21201738632846e-05,0.000365320942603087
-0.8935,-0.000478522850167841,-0.00101012311709465,0.000164068040295165,0.000263020738246808,-5.59921020668059e-05,0.000362136748434329
-0.8925,-0.00048318312026114,-0.00100808007605088,0.000162294816953133,0.000270019957504551,-4.98640302703272e-05,0.00035895255426557
-0.8915,-0.00048784339035444,-0.00100603703500711,0.000160521593611102,0.000277019176762293,-4.37359584738485e-05,0.000355768360096811
-0.8905,-0.000492503660447739,-0.00100399399396335,0.000158748370269069,0.000284018396020036,-3.76078866773698e-05,0.000352584165928053
-0.8895,-0.000497163930541038,-0.00100195095291958,0.000156975146927037,0.000291017615277779,-3.14798148808911e-05,0.000349399971759294
-0.8885,-0.000501824200634338,-0.000999907911875812,0.000155201923585005,0.000298016834535522,-2.53517430844124e-05,0.000346215777590536
-0.8875,-0.000506484470727637,-0.000997864870832045,0.000153428700242973,0.000305016053793265,-1.92236712879337e-05,0.000343031583421778
-0.8865,-0.000511144740820937,-0.000995821829788278,0.000151655476900941,0.000312015273051008,-1.3095599491455e-05,0.000339847389253019
-0.8855,-0.000515805010914235,-0.000993778788744511,0.000149882253558909,0.00031901449230875,-6.96752769497634e-06,0.00033666319508426
-0.8845,-0.000520465281007535,-0.000991735747700743,0.000148109030216877,0.000326013711566493,-8.39455898497647e-07,0.000333479000915501
-0.8835,-0.000525125551100835,-0.000989692706656976,0.000146335806874845,0.000333012930824236,5.28861589798018e-06,0.000330294806746743
-0.8825,-0.000529785821194134,-0.000987649665613209,0.000144562583532812,0.000340012150081979,1.14166876944597e-05,0.000327110612577985
-0.8815,-0.000534446091287433,-0.000985606624569441,0.00014278936019078,0.000347011369339722,1.75447594909384e-05,0.000323926418409226
-0.8805,-0.000539106361380732,-0.000983563583525674,0.000141016136848748,0.000354010588597464,2.36728312874171e-05,0.000320742224240468
-0.8795,-0.000543766631474031,-0.000981520542481907,0.000139242913506716,0.000361009807855207,2.98009030838958e-05,0.000317558030071709
-0.8785,-0.000548426901567331,-0.000979477501438139,0.000137469690164684,0.00036800902711295,3.59289748803745e-05,0.000314373835902951
-0.8775,-0.00055308717166063,-0.000977434460394372,0.000135696466822652,0.000375008246370693,4.20570466768532e-05,0.000311189641734192
-0.8765,-0.000557747441753929,-0.000975391419350605,0.00013392324348062,0.000382007465628436,4.8185118473331e-05,0.000308005447565433
-0.8755,-0.000562407711847229,-0.000973348378306837,0.000132150020138588,0.000389006684886179,5.43131902698106e-05,0.000304821253396675
-0.8745,-0.000567067981940528,-0.00097130533726307,0.000130376796796556,0.000396005904143921,6.04412620662884e-05,0.000301637059227916
-0.8735,-0.000571728252033827,-0.000969262296219303,0.000128603573454524,0.000403005123401664,6.6569333862768e-05,0.000298452865059158
-0.8725,-0.000576388522127127,-0.000967219255175535,0.000126830350112492,0.000410004342659407,7.26974056592467e-05,0.000295268670890399
-0.8715,-0.000581048792220426,-0.000965176214131768,0.00012505712677046,0.00041700356191715,7.88254774557254e-05,0.000292084476721641
-0.8705,-0.000585709062313726,-0.000963133173088001,0.000123283903428428,0.000424002781174893,8.49535492522041e-05,0.000288900282552882
-0.8695,-0.000591957590129639,-0.00096039384714005,0.000118361583045796,0.000431002000432635,9.10816210486828e-05,0.000285716088384124
-0.8685,-0.000598916492911409,-0.000957343096063801,0.000112030776073842,0.000438001219690378,9.72096928451615e-05,0.000282531894215365
-0.8675,-0.000605875395693179,-0.000954292344987553,0.000105699969101888,0.000445000438948121,0.00010333776464164,0.000279347700046607
-0.8665,-0.000612834298474949,-0.000951241593911304,9.93691621299342e-05,0.000451999658205864,0.000109465836438119,0.000276163505877848
-0.8655,-0.000619793201256719,-0.000948190842835055,9.30383551579804e-05,0.000458998877463607,0.000115593908234598,0.00027297931170909
-0.8645,-0.000626752104038488,-0.000945140091758807,8.67075481860262e-05,0.00046599809672135,0.000121721980031076,0.000269795117540331
-0.8635,-0.000633711006820258,-0.000942089340682558,8.03767412140719e-05,0.000472997315979093,0.000127850051827555,0.000266610923371572
-0.8625,-0.000640669909602028,-0.000939038589606309,7.40459342421181e-05,0.000479996535236835,0.000133978123624034,0.000263426729202814
-0.8615,-0.000647628812383798,-0.000935987838530061,6.77151272701643e-05,0.000486995754494578,0.000140106195420512,0.000260242535034056
-0.8605,-0.000654587715165568,-0.000932937087453812,6.13843202982101e-05,0.000492181780512551,0.000142027719581987,0.000259925017551699
-0.8595,-0.000661546617947338,-0.000929886336377563,5.50535133262563e-05,0.000497068918710908,0.000143255834004686,0.000260080044708023
